order_id,customer_id,product_id,order_date,quantity,unit_price,status
O004107,C0304,P0004,10/06/2022,3,101.61,cancelled
O001261,C0253,P0018,2023-04-01,0,259.87,completed
O004105,C0317,P0065,2023-07-31,1,481.0,completed
O001727,C0255,P0056,2022-09-05,3,372.19,cancelled
O003575,C0428,P0049,2024-02-06,0,439.8,completed
O001581,C0145,P0050,2023-08-09,0,376.35,returned
O000013,C0419,P0047,2023-01-21,3,371.71,cancelled
O000866,C0104,P0027,2023-05-26,3,282.06,cancelled
O000055,C0245,P0076,2022-01-02,2,181.92,completed
O001213,C0488,P0064,2023-10-28,-1,134.24,cancelled
O004838,C0047,P0021,2023-10-09,1,222.22,completed
O002158,C0220,P0005,2022-05-08,1,159.29,completed
O004757,C0291,P0031,07/12/2023,2,337.77,completed
O004509,C0070,P0052,2024-06-12,2,92.52,completed
O000476,C0475,P0047,10/03/2022,0,357.56,returned
O003101,C0099,P0023,2022-08-17,1,76.25,completed
O003226,C0095,P0029,2023-02-07,3,392.51,completed
O001796,C0486,P0009,2022-06-16,-1,447.87,completed
O001107,C0270,P0072,2022-10-18,2,301.79,completed
O003625,C0285,P0041,2022-10-25,1,279.8,cancelled
O000041,C0441,P0081,2022-08-03,4,29.17,completed
O003089,C0324,P0002,2023-02-27,1,304.78,cancelled
O004708,,P0057,2022-05-05,2,500.22,returned
O004433,C0331,P0012,2023-06-03,4,356.9,cancelled
O002279,C0321,P0013,2022-03-15,3,130.32,completed
O004829,C0130,P0056,03/10/2024,2,345.9,completed
O003923,C0114,P0057,2023-02-16,1,453.08,completed
O001705,C0384,P0078,04/11/2023,0,271.01,completed
O003988,C0223,P0079,2023-04-15,1,143.67,completed
O002700,C0021,P0054,05/07/2024,2,493.86,completed
O003246,C0256,P0082,2023-09-12,0,404.34,completed
O002270,C0094,P0041,2023-11-14,1,302.98,completed
O004130,C0190,P0070,2022-09-17,1,332.44,completed
O003232,C0444,P0017,2022-05-27,1,299.03,returned
O004334,C0185,P0055,2023-01-10,2,313.98,completed
O002099,C0186,P0062,2023-03-09,1,106.1,completed
O001642,C0161,P0013,2023-04-27,1,105.13,completed
O000243,C0384,P0093,2022-11-09,2,31.08,cancelled
O000081,C0444,P0040,2024-06-17,-1,176.95,completed
O002060,C0341,P0024,2023-02-18,1,460.58,completed
O003969,C0135,P0053,2024-01-11,1,355.65,completed
O001023,C0071,P0084,2024-03-23,4,506.01,cancelled
O003864,C0004,P0011,2023-02-03,1,508.86,completed
O000588,C0399,P0044,2022-10-16,4,70.52,completed
O000879,C0474,P0051,2023-05-19,0,393.97,returned
O001897,C0454,P0077,2024-01-01,4,129.75,returned
O004621,C0260,P0005,02/12/2022,3,126.13,completed
O002107,C0020,P0095,2024-03-27,1,43.15,completed
O002367,C0047,P0071,04/26/2023,0,118.14,completed
O004842,C0024,P0016,2022-06-21,-1,129.57,returned
O003960,C0021,P0061,2022-06-02,1,13.87,completed
O000426,C0389,P0071,2024-04-19,1,81.97,completed
O000487,C0395,P0085,2024-02-10,0,187.97,completed
O000859,C0008,P0041,2022-11-28,1,218.89,completed
O001396,C0126,P0009,06/12/2024,1,323.9,returned
O004000,C0500,P0048,2022-08-19,0,51.79,returned
O003823,C0418,P0079,2024-04-30,1,121.45,returned
O001732,C0465,P0025,2022-11-17,4,282.02,completed
O001027,C0074,P0071,2022-10-29,-1,117.97,completed
O000966,C0030,P0079,2023-09-25,-1,140.6,completed
O002581,C0291,P0045,09/03/2022,-1,490.97,returned
O000228,C0170,P0028,2023-11-11,4,508.73,returned
O002741,C0496,P0055,2023-03-13,1,327.99,completed
O000867,C0069,P0083,03/31/2023,4,229.82,returned
O004060,C0029,P0028,2023-05-27,1,403.43,cancelled
O004405,C0437,P0046,03/24/2023,3,141.71,completed
O002232,C0452,P0046,2022-05-16,0,121.27,cancelled
O000469,C0057,P0004,2024-04-20,4,76.78,returned
O002726,C0344,P0007,2023-12-24,-1,365.12,completed
O004986,C0161,P0053,2023-08-06,4,369.84,completed
O002616,C0409,P0079,2022-01-13,1,140.67,completed
O004222,C0150,P0099,2022-04-10,0,285.64,cancelled
O000384,C0125,P0019,2022-04-26,1,232.59,completed
O001049,C0050,P0019,2023-10-05,-1,224.28,completed
O002014,C0332,P0045,2023-10-07,1,431.49,returned
O003371,C0158,P0012,2023-07-24,1,466.45,completed
O002356,C0417,P0069,2024-04-14,1,239.47,completed
O004583,C0465,P0025,2024-03-25,2,356.68,returned
O004349,C0158,P0013,2022-04-29,4,124.95,returned
O003366,C0008,P0008,2023-02-06,1,114.77,cancelled
O000216,C0103,P0021,2022-02-24,1,306.96,completed
O001842,C0102,P0005,11/26/2022,4,136.0,completed
O001566,C0022,P0058,2022-01-11,0,188.92,completed
O000157,C0153,P0062,2023-07-29,3,98.16,completed
O004697,C0003,P0072,2022-12-31,1,290.72,completed
O001265,C0126,P0049,2023-10-12,1,469.79,completed
O004378,C0388,P0062,2022-12-09,0,99.17,cancelled
O001725,C0344,P0048,2022-01-29,2,45.32,completed
O002105,C0191,P0023,2023-11-25,4,95.03,completed
O002907,C0301,P0002,2022-10-19,1,333.09,completed
O003220,C0292,P0073,2024-03-02,2,249.68,completed
O003948,C0231,P0029,2023-06-03,4,399.4,returned
O004867,C0168,P0001,2022-08-26,4,280.73,returned
O000388,C0336,P0009,2022-02-24,-1,385.52,completed
O002423,C0283,P0034,2023-12-24,4,514.49,completed
O002308,C0264,P0093,2023-11-05,1,36.52,completed
O004144,C0418,P0033,2022-09-04,3,85.34,returned
O001888,C0419,P0053,05/12/2024,-1,504.54,cancelled
O001964,C0446,P0038,2024-02-25,0,477.32,cancelled
O001245,C0215,P0071,2022-06-20,1,107.63,completed
O003256,C0101,P0082,2023-06-02,1,390.04,cancelled
O002053,C0494,P0029,2022-05-28,-1,331.21,returned
O003985,C0356,P0044,2023-03-27,1,52.56,returned
O001380,C0288,P0011,2023-10-09,-1,403.53,completed
O000376,C0079,P0094,2023-05-30,2,511.23,cancelled
O002994,C0376,P0065,2022-12-31,4,414.38,returned
O001383,C0121,P0069,2024-02-01,-1,247.46,completed
O002024,C0304,P0018,2023-02-07,-1,204.3,completed
O000444,C0398,P0099,2024-01-21,3,303.0,cancelled
O001955,C0131,P0046,2024-02-26,2,101.39,cancelled
O002420,C0399,P0094,2022-04-20,1,488.45,returned
O001898,C0313,P0057,2023-03-12,1,453.64,completed
O000520,C0304,P0009,2024-02-22,1,342.28,returned
O002282,,P0074,2023-08-07,1,420.21,cancelled
O001114,C0153,P0059,2022-02-18,0,227.87,completed
O001868,C0486,P0007,2023-05-17,-1,380.34,completed
O003910,C0314,P0072,2024-05-10,0,327.38,completed
O000468,C0032,P0071,05/22/2024,3,117.81,cancelled
O002684,C0208,P0100,2022-01-24,0,271.66,completed
O000373,C0020,P0074,2023-09-02,3,412.09,completed
O002738,C0076,P0062,2024-05-01,3,105.11,completed
O004612,C0330,P0064,2022-10-14,2,106.76,completed
O003524,C0017,P0040,2023-02-02,0,186.36,cancelled
O003417,C0339,P0062,2024-03-09,1,139.59,cancelled
O004983,C0057,P0047,2023-01-03,-1,498.66,completed
O000985,C0221,P0063,2023-09-14,1,8.08,completed
O004550,C0427,P0061,2024-03-31,4,16.54,completed
O004876,C0230,P0078,2024-04-29,1,183.93,cancelled
O002279,C0321,P0013,2022-03-15,3,130.32,completed
O000907,C0386,P0090,2022-08-05,1,29.39,completed
O001137,C0437,P0031,2023-05-04,3,326.98,completed
O002902,C0356,P0085,2022-04-02,-1,166.89,completed
O004170,C0282,P0074,2024-01-07,2,457.95,completed
O000390,C0463,P0077,2023-12-28,1,129.69,cancelled
O001483,C0457,P0044,2022-12-12,4,67.77,cancelled
O002921,C0161,P0061,2022-05-31,1,16.5,completed
O004551,C0408,P0074,2023-03-04,1,437.0,completed
O000389,C0010,P0084,2024-06-04,1,413.34,cancelled
O004596,C0118,P0046,05/31/2024,0,135.09,completed
O000048,C0375,P0082,2022-01-03,1,516.46,completed
O001283,,P0081,2022-06-10,3,33.3,completed
O001457,C0450,P0057,2022-01-28,1,422.58,completed
O002398,C0157,P0086,2023-04-21,0,512.3,completed
O001359,C0006,P0086,2023-12-04,-1,445.39,completed
O001399,C0367,P0081,2023-01-08,0,31.83,completed
O000541,C0241,P0065,2022-02-15,1,350.2,returned
O002093,C0306,P0017,2022-05-18,1,219.28,completed
O002924,C0422,P0044,2023-02-04,1,65.89,returned
O000028,C0410,P0024,2023-08-15,1,375.75,completed
O003729,C0282,P0046,2024-05-18,1,105.06,completed
O002087,C0196,P0017,04/29/2022,1,316.71,cancelled
O000661,C0491,P0073,2022-06-02,1,181.8,returned
O004464,C0427,P0073,2022-07-12,1,214.72,returned
O001000,C0370,P0079,2023-12-24,3,131.15,completed
O001632,C0009,P0020,2022-08-11,1,452.97,returned
O001822,C0233,P0076,2024-02-28,1,208.14,returned
O001917,C0402,P0094,2024-04-21,1,348.26,returned
O002784,C0253,P0074,2022-02-12,0,380.38,completed
O002070,C0414,P0032,2022-08-13,1,70.85,completed
O000773,C0276,P0086,2022-03-25,1,453.45,returned
O003642,C0220,P0014,2022-05-25,0,167.77,completed
O003554,C0390,P0081,2023-05-20,1,29.5,completed
O003487,C0491,P0017,2022-05-08,3,253.35,completed
O000250,C0069,P0043,2024-05-10,4,190.46,completed
O002835,C0293,P0016,05/14/2024,3,136.95,cancelled
O004887,C0359,P0088,2023-10-06,4,85.76,completed
O001998,C0469,P0002,2023-11-15,1,347.45,returned
O001384,C0112,P0015,2022-04-10,0,77.85,completed
O000197,C0039,P0042,2024-06-09,1,412.0,completed
O003071,C0372,P0055,2022-03-16,2,386.99,returned
O004226,C0200,P0012,2022-01-31,4,448.11,completed
O001406,C0080,P0089,2023-11-21,3,412.51,returned
O003802,C0013,P0044,2022-12-12,4,55.43,cancelled
O004218,C0203,P0094,2023-07-16,0,345.03,completed
O004654,C0402,P0017,2022-07-28,1,236.62,completed
O000625,,P0061,2023-08-05,0,15.94,returned
O003776,C0344,P0069,2022-05-18,1,308.45,returned
O000115,C0115,P0023,2024-03-16,4,76.73,completed
O002083,C0314,P0001,2022-07-17,1,347.04,completed
O002180,C0356,P0040,2023-03-15,-1,182.57,cancelled
O002839,C0252,P0020,2022-03-24,1,482.45,completed
O001598,C0273,P0053,2023-03-02,1,377.13,returned
O004300,C0195,P0091,2023-04-30,0,24.38,cancelled
O001733,C0143,P0055,2023-06-15,0,404.56,cancelled
O001253,C0175,P0067,2022-11-01,-1,389.55,returned
O002244,C0471,P0042,2023-05-31,1,530.87,completed
O004696,C0035,P0046,08/10/2022,-1,122.35,completed
O000459,C0206,P0031,2023-06-30,-1,394.88,returned
O002861,C0006,P0038,2022-03-25,1,473.99,completed
O003528,C0212,P0064,03/26/2022,0,117.33,completed
O000624,,P0042,2022-04-28,4,374.58,returned
O001209,C0228,P0047,2024-05-29,2,488.87,completed
O001810,C0019,P0076,2022-06-02,1,234.95,returned
O003856,C0480,P0001,2023-02-04,-1,318.59,completed
O002617,C0088,P0014,2023-11-02,-1,177.07,cancelled
O002359,C0117,P0089,2022-01-28,3,541.04,completed
O004028,C0003,P0075,2022-11-09,0,304.2,completed
O003186,C0072,P0082,2023-08-25,1,391.69,returned
O003412,C0152,P0015,2023-01-19,1,78.77,returned
O000196,C0006,P0021,2022-06-02,1,257.78,returned
O000595,C0241,P0033,2022-02-03,1,68.07,completed
O002273,C0226,P0080,2024-03-28,3,209.96,completed
O002559,C0387,P0067,2023-10-13,4,368.65,completed
O001099,C0102,P0092,2022-09-14,1,419.8,cancelled
O003111,C0435,P0048,2022-09-13,0,40.93,completed
O000868,,P0094,2023-10-26,3,397.62,cancelled
O004188,C0308,P0025,2024-01-11,0,256.5,completed
O001633,C0156,P0071,2023-02-06,1,90.41,cancelled
O002749,C0470,P0074,07/07/2022,3,384.81,returned
O002146,C0328,P0078,2022-07-06,3,265.76,completed
O003623,,P0014,2023-03-31,1,180.88,returned
O000852,C0347,P0057,2022-03-21,1,469.34,completed
O000145,C0310,P0025,2024-01-17,0,293.21,returned
O003432,C0114,P0089,2022-04-28,0,425.29,completed
O002427,C0119,P0092,2022-01-20,3,474.71,returned
O000051,C0009,P0021,04/12/2022,-1,251.17,returned
O003191,C0176,P0051,2024-01-08,4,344.88,completed
O001497,C0073,P0098,2022-07-30,-1,42.43,cancelled
O000493,C0237,P0096,2022-09-19,0,57.69,completed
O000359,C0185,P0054,2023-04-25,1,544.48,completed
O003397,C0384,P0091,2022-01-13,-1,27.5,returned
O003135,C0489,P0056,2022-04-01,1,356.99,completed
O000299,C0244,P0028,2023-07-22,1,499.07,completed
O000654,C0329,P0081,2024-02-20,1,29.35,completed
O004980,C0250,P0083,2022-11-28,1,179.7,completed
O004318,C0010,P0050,2022-01-07,-1,370.43,completed
O002558,C0288,P0048,2023-03-25,1,53.53,completed
O004190,C0072,P0029,2022-08-25,-1,341.36,completed
O000016,C0338,P0055,09/05/2022,3,422.66,cancelled
O000853,C0227,P0082,2023-11-23,2,545.03,completed
O000623,C0332,P0011,09/11/2022,2,532.01,completed
O000253,C0417,P0052,2022-01-20,1,96.07,completed
O001334,C0251,P0047,2022-09-28,1,413.02,returned
O004474,C0148,P0026,02/16/2023,-1,218.95,returned
O003100,C0436,P0098,2022-04-08,1,40.24,completed
O003717,C0174,P0020,2023-05-15,3,586.24,completed
O002714,C0120,P0012,2024-06-02,4,367.44,completed
O004370,C0421,P0080,05/13/2023,2,222.06,cancelled
O000022,C0179,P0059,2024-05-01,1,254.46,completed
O002377,C0273,P0051,2022-03-10,1,355.93,completed
O000593,C0353,P0017,2024-05-27,1,240.24,returned
O002507,C0294,P0063,03/06/2022,-1,6.91,cancelled
O002607,C0279,P0004,2024-02-08,3,88.87,returned
O002973,C0292,P0056,05/22/2022,4,405.2,completed
O002246,C0368,P0012,2022-06-14,3,374.95,returned
O004294,C0416,P0043,2024-02-12,0,156.29,completed
O001178,C0236,P0018,2022-12-27,4,197.81,completed
O004579,C0495,P0037,2024-01-02,-1,487.91,completed
O003536,C0375,P0026,04/04/2022,1,229.61,completed
O004965,C0090,P0007,2022-09-13,1,411.52,returned
O001925,,P0054,2023-02-22,3,531.84,cancelled
O003376,C0128,P0079,2023-10-25,3,135.58,completed
O003181,C0358,P0070,2023-08-30,3,434.22,completed
O000803,C0449,P0006,2022-04-18,-1,113.51,completed
O000501,C0196,P0008,2022-10-11,1,106.92,completed
O000779,C0088,P0085,2023-05-28,-1,210.98,cancelled
O001874,C0370,P0033,2022-04-23,3,89.61,cancelled
O000284,C0261,P0044,2022-04-13,2,67.62,completed
O001824,C0476,P0078,2024-04-29,0,233.58,cancelled
O002082,,P0039,2024-02-07,4,269.52,cancelled
O001963,C0207,P0091,2022-09-19,1,30.68,returned
O003549,C0082,P0018,2023-10-14,1,243.11,cancelled
O000950,C0283,P0013,2024-06-05,3,127.73,returned
O000662,C0424,P0016,2024-03-02,-1,113.07,completed
O002305,C0363,P0099,2023-06-14,1,246.85,cancelled
O004093,C0463,P0039,03/30/2024,2,294.99,cancelled
O003261,C0340,P0053,2022-12-31,2,360.95,completed
O004142,C0400,P0074,2022-09-22,1,360.79,completed
O000403,C0365,P0024,2023-05-30,-1,453.0,completed
O002553,C0455,P0056,2023-08-25,3,323.83,completed
O003320,C0175,P0062,2022-05-19,4,117.23,cancelled
O001700,C0176,P0027,2023-12-16,3,245.95,returned
O001931,C0396,P0014,2023-06-02,1,190.26,cancelled
O000117,C0309,P0079,2022-02-03,1,126.92,returned
O004212,C0404,P0054,2022-12-23,4,455.78,completed
O001248,C0460,P0044,2022-05-02,4,62.57,completed
O003229,C0262,P0055,2022-09-24,-1,327.29,cancelled
O001292,C0415,P0011,2022-12-07,1,383.03,returned
O003843,C0487,P0029,2023-04-01,-1,362.76,completed
O000845,C0358,P0028,2023-11-14,1,501.56,cancelled
O000344,,P0036,2022-08-30,0,264.97,completed
O003174,C0040,P0098,2022-09-06,3,38.76,completed
O002405,C0346,P0039,04/19/2023,0,273.92,completed
O000770,C0140,P0042,2024-02-10,-1,430.52,cancelled
O002000,C0377,P0094,2023-08-10,4,458.26,returned
O004781,C0438,P0073,2022-07-08,1,223.94,completed
O003250,C0026,P0001,2022-08-09,4,279.82,completed
O000640,C0344,P0012,2023-02-21,4,420.69,completed
O001715,C0135,P0086,2022-03-08,1,437.22,completed
O003219,,P0004,2023-09-13,3,100.95,completed
O001749,C0144,P0031,2022-06-27,2,402.46,cancelled
O004890,C0164,P0051,2023-07-25,2,370.84,completed
O001713,C0225,P0090,2023-07-31,1,34.18,completed
O002372,C0068,P0028,2024-02-11,3,514.22,completed
O004266,C0020,P0071,2022-04-15,3,112.77,cancelled
O001451,C0004,P0050,2023-02-16,3,310.16,returned
O003600,C0412,P0095,2023-04-01,1,31.56,completed
O004460,C0150,P0088,2022-02-13,1,81.94,returned
O002962,C0151,P0039,06/13/2023,3,305.77,cancelled
O001393,C0090,P0092,2024-01-11,2,537.64,completed
O000167,C0028,P0020,2022-11-02,0,426.34,returned
O001728,C0396,P0048,2022-03-28,1,43.17,completed
O001433,C0107,P0033,2024-04-18,2,76.44,completed
O004410,C0300,P0092,2023-06-09,3,523.64,cancelled
O004292,C0258,P0002,2023-08-03,1,362.92,cancelled
O000415,C0362,P0047,2022-04-04,1,366.68,cancelled
O003168,C0020,P0071,2022-10-07,1,90.03,completed
O004994,C0301,P0099,2022-10-16,0,212.07,completed
O002442,C0368,P0021,2022-04-04,-1,273.87,completed
O001723,C0290,P0081,2023-06-10,1,33.07,completed
O002394,C0489,P0093,2022-07-12,1,36.94,completed
O003162,C0134,P0090,2024-05-31,1,35.33,completed
O002571,C0100,P0051,2024-02-27,4,267.91,completed
O004393,C0064,P0021,2023-10-02,1,227.04,completed
O003341,C0323,P0054,2023-11-02,0,546.43,returned
O004423,C0102,P0037,2023-02-11,4,491.18,completed
O001415,C0126,P0095,2023-04-03,2,33.73,completed
O003423,C0083,P0018,2022-02-28,4,182.89,completed
O004297,C0066,P0026,10/30/2022,1,180.47,returned
O000489,C0155,P0097,2023-02-13,-1,340.82,returned
O003004,C0016,P0100,2024-01-24,2,386.66,completed
O001211,C0144,P0018,2023-12-24,-1,246.7,completed
O001595,C0161,P0046,2022-12-06,1,108.85,completed
O000757,C0147,P0033,2023-07-09,1,92.22,returned
O001141,C0428,P0065,2023-11-28,3,373.22,completed
O003578,C0219,P0039,2023-06-11,4,328.68,returned
O004127,C0119,P0012,2022-04-11,0,373.9,completed
O003495,C0213,P0025,2023-02-01,4,329.91,completed
O000822,C0227,P0083,2022-01-26,1,171.19,completed
O003630,C0349,P0091,2022-11-17,4,25.71,completed
O002952,C0322,P0059,2023-05-22,3,218.97,completed
O003116,C0166,P0085,2022-07-21,2,176.14,cancelled
O004479,C0208,P0061,2022-02-25,2,16.92,completed
O003660,C0132,P0060,2024-03-25,0,106.85,completed
O002527,C0060,P0045,2024-03-17,1,459.54,returned
O000075,C0255,P0047,2023-10-05,1,361.43,completed
O002481,C0273,P0015,2023-09-19,3,69.09,cancelled
O002674,C0262,P0035,2024-05-22,-1,542.47,returned
O001563,C0307,P0086,2022-06-09,1,418.78,cancelled
O003890,C0177,P0076,2022-06-29,4,209.83,completed
O003532,C0251,P0042,2023-12-12,1,430.91,cancelled
O004634,C0380,P0100,2024-02-20,1,288.02,completed
O004138,C0398,P0029,2022-06-05,-1,405.79,cancelled
O001299,C0072,P0071,10/04/2023,-1,95.99,completed
O001664,C0261,P0022,2024-06-21,4,363.51,completed
O000230,C0350,P0049,2022-09-07,1,476.95,returned
O001841,C0428,P0100,2024-02-02,2,335.74,returned
O003296,,P0005,2023-11-17,1,149.1,completed
O002844,C0307,P0079,2022-01-28,0,133.73,completed
O004674,C0073,P0096,05/24/2024,2,57.97,cancelled
O000420,C0302,P0059,09/01/2022,2,220.27,cancelled
O000030,C0181,P0080,2022-04-27,4,194.95,completed
O002141,C0297,P0086,2023-04-20,0,543.4,completed
O000701,C0108,P0019,2024-05-29,1,214.83,cancelled
O001959,C0122,P0086,2022-12-17,3,540.16,cancelled
O004721,C0221,P0046,2024-06-18,1,132.21,completed
O004414,C0340,P0057,2024-02-14,1,552.52,returned
O002608,C0131,P0074,2022-06-04,0,416.48,completed
O001346,C0067,P0007,2024-02-09,1,501.63,completed
O004417,C0248,P0079,2024-04-11,2,116.5,completed
O000528,C0351,P0061,2024-03-26,1,15.38,completed
O002280,C0492,P0045,2024-06-20,1,485.71,completed
O003016,,P0067,2024-01-09,1,370.36,cancelled
O004932,C0449,P0036,2022-04-17,1,240.42,cancelled
O002250,C0028,P0018,08/21/2022,-1,190.98,completed
O002954,C0278,P0001,03/31/2024,1,377.91,completed
O004111,C0500,P0004,2022-11-20,-1,101.47,cancelled
O004702,,P0084,04/29/2023,1,455.2,completed
O002054,C0330,P0096,2024-01-07,3,51.63,cancelled
O001972,C0429,P0037,2022-05-22,1,493.09,returned
O002856,C0480,P0015,2022-01-03,0,82.35,returned
O001520,C0317,P0026,2022-07-02,0,162.35,returned
O003210,C0401,P0079,2023-03-31,1,131.2,completed
O004961,C0074,P0003,2023-04-21,1,262.08,returned
O004182,C0204,P0029,2023-03-24,1,281.36,returned
O004687,C0119,P0016,2023-07-20,0,150.7,completed
O001827,C0002,P0010,2022-09-02,0,154.15,cancelled
O001440,C0294,P0085,2022-09-09,4,174.15,completed
O000740,C0229,P0087,2023-05-03,2,216.63,cancelled
O002299,C0411,P0021,2022-04-28,1,228.98,completed
O001466,C0032,P0027,2024-02-20,1,306.01,completed
O001270,C0251,P0051,2023-11-16,-1,344.55,completed
O001007,C0037,P0059,2022-03-13,1,265.87,completed
O001551,C0097,P0006,2022-09-03,-1,107.26,returned
O000787,C0321,P0004,2022-11-15,1,85.18,cancelled
O004314,C0252,P0075,2022-08-13,1,388.04,completed
O003386,C0398,P0096,2022-01-07,1,72.23,returned
O001519,C0466,P0083,2022-07-14,3,211.15,cancelled
O004737,C0363,P0039,2023-01-02,-1,347.18,completed
O003847,C0230,P0030,2022-12-09,0,305.91,completed
O002287,,P0064,2023-10-11,4,104.71,completed
O002823,C0132,P0060,2024-06-18,0,99.08,completed
O004559,C0044,P0015,07/02/2022,1,80.04,completed
O004727,C0235,P0074,2024-03-10,4,406.45,completed
O000202,C0419,P0059,2023-01-08,1,213.12,cancelled
O003846,C0088,P0035,09/23/2023,1,444.58,completed
O001767,C0202,P0007,2023-06-01,1,416.98,completed
O001474,C0337,P0079,05/12/2022,4,152.5,returned
O003424,C0405,P0054,2023-07-14,0,454.56,cancelled
O003944,C0070,P0099,2024-02-01,0,308.74,completed
O002056,C0363,P0014,2024-04-04,1,219.87,completed
O003791,C0310,P0067,2024-02-27,0,371.12,cancelled
